DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2019/08/21 00:00:00+00,07:55:XX,1,2,1,2,1,29455
2019/08/22 00:00:00+00,18:34:XX,1,1,1,1,1,29456
2019/08/23 00:00:00+00,01:45:XX,3,1,1,1,1,29457
2019/08/21 00:00:00+00,07:58:XX,2,2,1,2,1,29458
2019/08/22 00:00:00+00,07:50:XX,4,1,1,2,1,29459
2019/08/22 00:00:00+00,10:40:XX,1,1,1,1,1,29460
2019/08/22 00:00:00+00,18:40:XX,1,2,1,2,1,29461
2019/08/23 00:00:00+00,01:58:XX,1,2,1,1,1,29462
2019/08/21 00:00:00+00,08:00:XX,1,1,1,2,1,29463
2019/08/22 00:00:00+00,08:05:XX,1,2,1,1,1,29464
2019/08/22 00:00:00+00,10:40:XX,1,1,1,2,1,29465
2019/08/22 00:00:00+00,19:29:XX,2,1,1,5,1,29466
2019/08/23 00:00:00+00,03:07:XX,1,1,1,3,1,29467
2019/08/21 00:00:00+00,08:01:XX,1,2,1,2,1,29468
2019/08/22 00:00:00+00,08:08:XX,3,2,1,2,1,29469
2019/08/22 00:00:00+00,10:44:XX,4,2,1,2,1,29470
2019/08/22 00:00:00+00,20:20:XX,1,1,1,1,1,29471
2019/08/23 00:00:00+00,03:10:XX,4,1,1,1,1,29472
2019/08/21 00:00:00+00,08:03:XX,1,1,1,2,1,29473
2019/08/22 00:00:00+00,08:10:XX,1,1,1,1,1,29474
2019/08/22 00:00:00+00,10:45:XX,1,1,1,2,1,29475
2019/08/22 00:00:00+00,20:39:XX,1,1,1,2,1,29476
2019/08/23 00:00:00+00,04:52:XX,1,1,1,4,5,29477
2019/08/21 00:00:00+00,08:14:XX,1,1,1,2,1,29478
2019/08/22 00:00:00+00,08:14:XX,1,1,1,2,1,29479
2019/08/22 00:00:00+00,10:57:XX,1,2,1,2,1,29480
2019/08/22 00:00:00+00,21:04:XX,1,1,1,1,1,29481
2019/08/23 00:00:00+00,05:05:XX,2,2,1,2,1,29482
2019/08/21 00:00:00+00,08:23:XX,1,1,1,2,1,29483
2019/08/22 00:00:00+00,08:14:XX,1,1,1,1,1,29484
2019/08/22 00:00:00+00,10:59:XX,1,1,1,2,1,29485
2019/08/22 00:00:00+00,21:18:XX,1,1,1,5,1,29486
2019/08/23 00:00:00+00,05:16:XX,1,1,1,1,1,29487
2019/08/21 00:00:00+00,08:29:XX,2,1,1,1,1,29488
2019/08/22 00:00:00+00,08:16:XX,1,2,1,1,1,29489
2019/08/22 00:00:00+00,11:00:XX,1,1,1,1,4,29490
2019/08/22 00:00:00+00,21:25:XX,1,1,1,1,1,29491
2019/08/23 00:00:00+00,05:40:XX,4,2,1,2,1,29492
2019/08/21 00:00:00+00,08:30:XX,2,1,1,2,1,29493
2019/08/22 00:00:00+00,08:20:XX,1,2,1,1,1,29494
2019/08/22 00:00:00+00,11:06:XX,3,1,1,1,1,29495
2019/08/22 00:00:00+00,21:33:XX,1,2,1,1,1,29496
2019/08/23 00:00:00+00,05:55:XX,1,1,1,1,1,29497
2019/08/21 00:00:00+00,08:30:XX,1,1,1,1,1,29498
2019/08/22 00:00:00+00,08:20:XX,1,2,1,1,1,29499
2019/08/22 00:00:00+00,11:11:XX,2,1,1,2,1,29500
2019/08/22 00:00:00+00,22:31:XX,2,1,1,1,1,29501
2019/08/22 00:00:00+00,22:48:XX,1,2,1,2,1,29502
2019/08/22 00:00:00+00,22:51:XX,1,1,1,1,1,29503
2019/08/22 00:00:00+00,22:59:XX,1,1,1,1,1,29504
2019/08/22 00:00:00+00,23:14:XX,1,1,1,1,1,29505
2019/08/22 00:00:00+00,23:19:XX,2,1,1,2,1,29506
2019/08/22 00:00:00+00,23:30:XX,1,2,1,1,1,29507
2019/08/22 00:00:00+00,23:59:XX,1,1,1,2,1,29508
2019/08/22 00:00:00+00,23:59:XX,1,1,1,5,1,29509
2019/08/22 00:00:00+00,: :XX,1,1,1,1,1,29510
2019/08/23 00:00:00+00,00:11:XX,1,1,1,1,1,29511
2019/08/21 00:00:00+00,08:32:XX,1,1,1,2,1,29512
2019/08/21 00:00:00+00,08:34:XX,1,1,1,2,1,29513
2019/08/21 00:00:00+00,08:36:XX,1,1,1,2,1,29514
2019/08/21 00:00:00+00,08:37:XX,3,2,1,2,1,29515
2019/08/21 00:00:00+00,08:38:XX,2,1,1,2,1,29516
2019/08/21 00:00:00+00,08:38:XX,6,2,1,1,1,29517
2019/08/21 00:00:00+00,08:41:XX,1,2,1,1,1,29518
2019/08/21 00:00:00+00,08:42:XX,1,2,1,2,1,29519
2019/08/21 00:00:00+00,08:43:XX,1,1,1,1,1,29520
2019/08/21 00:00:00+00,08:44:XX,6,2,1,2,1,29521
2019/08/21 00:00:00+00,08:44:XX,1,2,1,1,1,29522
2019/08/21 00:00:00+00,08:46:XX,1,1,1,1,1,29523
2019/08/21 00:00:00+00,08:48:XX,2,2,1,2,1,29524
2019/08/21 00:00:00+00,08:51:XX,1,1,1,1,1,29525
2019/08/21 00:00:00+00,08:51:XX,1,1,1,2,1,29526
2019/08/21 00:00:00+00,08:53:XX,1,2,1,1,1,29527
2019/08/21 00:00:00+00,08:55:XX,1,1,1,1,1,29528
2019/08/21 00:00:00+00,08:56:XX,1,2,1,2,1,29529
2019/08/21 00:00:00+00,08:58:XX,6,1,1,1,1,29530
2019/08/21 00:00:00+00,08:58:XX,1,2,1,2,1,29531
2019/08/21 00:00:00+00,09:00:XX,1,1,1,1,1,29532
2019/08/21 00:00:00+00,09:11:XX,1,2,1,1,1,29533
2019/08/21 00:00:00+00,09:13:XX,1,2,1,1,1,29534
2019/08/21 00:00:00+00,09:20:XX,1,1,1,1,1,29535
2019/08/21 00:00:00+00,09:31:XX,1,2,1,2,1,29536
2019/08/21 00:00:00+00,09:50:XX,1,1,1,1,1,29537
2019/08/21 00:00:00+00,10:10:XX,1,1,1,2,1,29538
2019/08/21 00:00:00+00,10:26:XX,1,2,1,2,1,29539
2019/08/23 00:00:00+00,06:55:XX,1,2,1,5,1,29540
2019/08/23 00:00:00+00,07:03:XX,1,2,1,5,1,29541
2019/08/23 00:00:00+00,07:10:XX,1,1,1,5,1,29542
2019/08/23 00:00:00+00,07:10:XX,1,1,1,2,1,29543
2019/08/23 00:00:00+00,07:17:XX,1,2,1,2,1,29544
2019/08/23 00:00:00+00,07:27:XX,1,1,1,2,1,29545
2019/08/23 00:00:00+00,07:35:XX,1,2,1,2,1,29546
2019/08/23 00:00:00+00,07:40:XX,1,2,1,2,1,29547
2019/08/23 00:00:00+00,07:55:XX,2,2,1,2,1,29548
2019/08/23 00:00:00+00,07:58:XX,1,1,1,2,1,29549
2019/08/23 00:00:00+00,08:00:XX,1,1,1,2,1,29550
2019/08/23 00:00:00+00,08:10:XX,1,2,1,1,1,29551
2019/08/23 00:00:00+00,08:10:XX,1,1,1,2,1,29552
2019/08/23 00:00:00+00,08:13:XX,1,1,1,1,1,29553
2019/08/23 00:00:00+00,08:14:XX,3,2,1,2,1,29554
2019/08/23 00:00:00+00,08:15:XX,1,2,1,1,1,29555
2019/08/23 00:00:00+00,08:15:XX,1,2,1,2,1,29556
2019/08/23 00:00:00+00,08:32:XX,1,2,1,2,1,29557
2019/08/23 00:00:00+00,08:33:XX,1,1,1,2,1,29558
2019/08/23 00:00:00+00,08:35:XX,1,1,1,2,1,29559
2019/08/23 00:00:00+00,08:36:XX,1,1,1,3,1,29560
2019/08/23 00:00:00+00,08:40:XX,1,1,1,2,1,29561
2019/08/23 00:00:00+00,08:40:XX,1,1,1,1,1,29562
2019/08/23 00:00:00+00,08:45:XX,1,2,1,2,1,29563
2019/08/23 00:00:00+00,08:45:XX,1,1,1,1,1,29564
2019/08/23 00:00:00+00,08:46:XX,1,2,1,2,1,29565
2019/08/23 00:00:00+00,08:50:XX,1,2,1,1,1,29566
2019/08/23 00:00:00+00,08:52:XX,1,2,1,2,1,29567
2019/08/23 00:00:00+00,08:55:XX,1,2,1,2,1,29568
2019/08/23 00:00:00+00,08:58:XX,1,1,1,2,1,29569
2019/08/23 00:00:00+00,08:59:XX,1,1,1,1,1,29570
2019/08/22 00:00:00+00,11:13:XX,1,1,1,1,1,29571
2019/08/22 00:00:00+00,11:24:XX,1,1,1,2,1,29572
2019/08/22 00:00:00+00,11:27:XX,1,1,1,1,1,29573
2019/08/22 00:00:00+00,11:39:XX,1,1,1,1,1,29574
2019/08/22 00:00:00+00,11:40:XX,1,2,1,1,1,29575
2019/08/22 00:00:00+00,11:54:XX,1,2,1,1,1,29576
2019/08/22 00:00:00+00,12:20:XX,1,1,1,1,1,29577
2019/08/22 00:00:00+00,12:28:XX,1,1,1,1,1,29578
2019/08/22 00:00:00+00,12:45:XX,1,1,1,5,1,29579
2019/08/22 00:00:00+00,13:05:XX,1,2,1,1,1,29580
2019/08/22 00:00:00+00,13:15:XX,1,1,1,1,1,29581
2019/08/22 00:00:00+00,13:29:XX,1,2,1,2,1,29582
2019/08/22 00:00:00+00,13:32:XX,1,2,1,2,1,29583
2019/08/22 00:00:00+00,13:40:XX,1,2,1,1,1,29584
2019/08/22 00:00:00+00,13:49:XX,6,1,1,2,1,29585
2019/08/22 00:00:00+00,13:57:XX,1,2,1,1,1,29586
2019/08/22 00:00:00+00,14:04:XX,1,2,1,2,1,29587
2019/08/22 00:00:00+00,14:10:XX,2,1,1,1,1,29588
2019/08/22 00:00:00+00,14:13:XX,1,1,1,2,1,29589
2019/08/22 00:00:00+00,14:16:XX,1,2,1,2,1,29590
2019/08/22 00:00:00+00,14:25:XX,1,2,1,2,1,29591
2019/08/22 00:00:00+00,14:25:XX,1,2,1,1,1,29592
2019/08/22 00:00:00+00,14:32:XX,3,1,1,1,1,29593
2019/08/22 00:00:00+00,14:33:XX,1,2,1,2,1,29594
2019/08/22 00:00:00+00,14:43:XX,1,2,1,2,1,29595
2019/08/22 00:00:00+00,14:55:XX,1,1,1,1,1,29596
2019/08/22 00:00:00+00,14:59:XX,1,2,1,2,4,29597
2019/08/22 00:00:00+00,15:02:XX,3,2,1,2,1,29598
2019/08/22 00:00:00+00,15:04:XX,1,1,1,1,1,29599
2019/08/22 00:00:00+00,08:24:XX,1,1,1,2,1,29600
2019/08/25 00:00:00+00,23:14:XX,1,1,1,1,1,29601
2019/08/25 00:00:00+00,23:20:XX,1,1,1,1,1,29602
2019/08/25 00:00:00+00,23:40:XX,1,1,1,1,1,29603
2019/08/25 00:00:00+00,23:40:XX,1,1,1,1,1,29604
2019/08/23 00:00:00+00,23:30:XX,3,1,1,1,1,29605
2019/08/25 00:00:00+00,23:40:XX,1,2,1,1,1,29606
2019/08/25 00:00:00+00,23:49:XX,1,2,1,1,1,29607
2019/08/26 00:00:00+00,00:12:XX,3,1,1,1,1,29608
2019/08/26 00:00:00+00,00:12:XX,1,1,1,1,1,29609
2019/08/26 00:00:00+00,00:15:XX,1,2,1,1,1,29610
2019/08/26 00:00:00+00,00:23:XX,2,1,1,1,5,29611
2019/08/26 00:00:00+00,00:23:XX,2,1,1,1,1,29612
2019/08/26 00:00:00+00,00:35:XX,1,1,1,1,1,29613
2019/08/26 00:00:00+00,00:42:XX,1,1,1,1,1,29614
2019/08/26 00:00:00+00,00:44:XX,4,1,2,1,1,29615
2019/08/26 00:00:00+00,00:44:XX,4,1,2,1,1,29616
2019/08/26 00:00:00+00,00:45:XX,1,1,1,5,1,29617
2019/08/26 00:00:00+00,00:50:XX,1,1,1,1,1,29618
2019/08/26 00:00:00+00,00:57:XX,1,2,1,1,1,29619
2019/08/26 00:00:00+00,01:25:XX,1,2,1,1,1,29620
2019/08/26 00:00:00+00,01:30:XX,2,2,1,4,5,29621
2019/08/26 00:00:00+00,01:34:XX,1,1,1,1,1,29622
2019/08/26 00:00:00+00,02:22:XX,1,2,1,1,5,29623
2019/08/26 00:00:00+00,02:37:XX,1,2,1,1,1,29624
2019/08/26 00:00:00+00,03:12:XX,6,2,1,1,1,29625
2019/08/26 00:00:00+00,03:12:XX,1,1,1,1,1,29626
2019/08/26 00:00:00+00,03:15:XX,1,1,1,1,1,29627
2019/08/26 00:00:00+00,03:37:XX,1,1,1,1,1,29628
2019/08/26 00:00:00+00,04:40:XX,2,1,1,1,1,29629
2019/08/26 00:00:00+00,04:50:XX,1,1,1,1,1,29630
2019/08/26 00:00:00+00,04:55:XX,1,1,1,1,1,29631
2019/08/26 00:00:00+00,07:51:XX,1,1,1,1,1,29632
2019/08/26 00:00:00+00,07:54:XX,1,1,1,2,1,29633
2019/08/26 00:00:00+00,08:08:XX,2,1,1,1,1,29634
2019/08/26 00:00:00+00,08:37:XX,3,1,1,2,1,29635
2019/08/26 00:00:00+00,08:42:XX,1,2,1,1,1,29636
2019/08/26 00:00:00+00,09:11:XX,1,1,1,1,1,29637
2019/08/26 00:00:00+00,09:15:XX,1,1,1,1,1,29638
2019/08/26 00:00:00+00,09:38:XX,1,2,1,2,1,29639
2019/08/26 00:00:00+00,09:42:XX,1,2,1,2,1,29640
2019/08/26 00:00:00+00,09:50:XX,1,1,1,2,1,29641
2019/08/26 00:00:00+00,09:52:XX,1,2,1,2,1,29642
2019/08/26 00:00:00+00,10:00:XX,2,1,1,2,1,29643
2019/08/26 00:00:00+00,10:02:XX,1,1,1,2,1,29644
2019/08/26 00:00:00+00,10:06:XX,2,1,1,1,1,29645
2019/08/26 00:00:00+00,10:11:XX,1,1,1,2,1,29646
2019/08/26 00:00:00+00,10:11:XX,2,2,1,2,1,29647
2019/08/26 00:00:00+00,10:17:XX,1,2,1,1,1,29648
2019/08/26 00:00:00+00,10:18:XX,2,1,1,3,1,29649
2019/08/26 00:00:00+00,10:25:XX,1,1,1,2,1,29650
2019/08/26 00:00:00+00,10:27:XX,1,1,1,1,1,29651
2019/08/26 00:00:00+00,10:27:XX,1,1,1,2,1,29652
2019/08/25 00:00:00+00,10:42:XX,2,1,1,1,1,29653
2019/08/24 00:00:00+00,82:6:XX,1,1,1,1,1,29654
2019/08/25 00:00:00+00,10:45:XX,1,2,1,1,1,29655
2019/08/25 00:00:00+00,10:55:XX,1,1,1,1,1,29656
2019/08/25 00:00:00+00,11:08:XX,1,2,1,1,1,29657
2019/08/25 00:00:00+00,11:09:XX,1,2,1,2,1,29658
2019/08/25 00:00:00+00,11:17:XX,1,2,1,1,1,29659
2019/08/25 00:00:00+00,11:38:XX,4,2,1,1,1,29660
2019/08/25 00:00:00+00,11:40:XX,1,1,1,2,1,29661
2019/08/25 00:00:00+00,11:49:XX,1,1,1,1,1,29662
2019/08/25 00:00:00+00,15:17:XX,2,1,1,1,1,29663
2019/08/25 00:00:00+00,16:22:XX,1,1,1,1,1,29664
2019/08/25 00:00:00+00,16:30:XX,1,2,1,2,1,29665
2019/08/25 00:00:00+00,17:02:XX,1,2,1,2,1,29666
2019/08/25 00:00:00+00,17:18:XX,1,1,1,1,1,29667
2019/08/25 00:00:00+00,17:20:XX,1,1,1,2,1,29668
2019/08/25 00:00:00+00,17:21:XX,6,2,1,2,1,29669
2019/08/25 00:00:00+00,17:35:XX,1,2,1,5,1,29670
2019/08/25 00:00:00+00,17:45:XX,1,2,1,1,1,29671
2019/08/25 00:00:00+00,17:50:XX,1,1,1,1,1,29672
2019/08/25 00:00:00+00,17:58:XX,3,2,1,1,1,29673
2019/08/25 00:00:00+00,18:10:XX,1,1,1,1,1,29674
2019/08/26 00:00:00+00,10:28:XX,1,1,1,2,1,29675
2019/08/25 00:00:00+00,18:24:XX,1,2,1,2,1,29676
2019/08/23 00:00:00+00,23:34:XX,1,2,1,1,1,29677
2019/08/26 00:00:00+00,10:33:XX,1,1,1,2,1,29678
2019/08/25 00:00:00+00,19:03:XX,2,2,1,1,1,29679
2019/08/23 00:00:00+00,23:37:XX,3,1,1,2,1,29680
2019/08/26 00:00:00+00,10:35:XX,1,2,1,1,1,29681
2019/08/25 00:00:00+00,19:23:XX,1,1,1,2,1,29682
2019/08/23 00:00:00+00,23:40:XX,1,2,1,1,1,29683
2019/08/26 00:00:00+00,10:36:XX,1,1,1,2,1,29684
2019/08/25 00:00:00+00,20:00:XX,1,2,1,1,1,29685
2019/08/23 00:00:00+00,23:40:XX,2,1,1,5,1,29686
2019/08/26 00:00:00+00,10:37:XX,4,1,1,2,1,29687
2019/08/25 00:00:00+00,20:00:XX,6,1,1,1,1,29688
2019/08/23 00:00:00+00,23:42:XX,1,2,1,2,1,29689
2019/08/26 00:00:00+00,10:44:XX,1,2,1,1,1,29690
2019/08/25 00:00:00+00,20:10:XX,1,1,1,1,1,29691
2019/08/23 00:00:00+00,23:45:XX,1,1,1,2,1,29692
2019/08/26 00:00:00+00,10:45:XX,1,2,1,1,1,29693
2019/08/25 00:00:00+00,20:10:XX,1,2,1,2,1,29694
2019/08/23 00:00:00+00,23:46:XX,2,1,1,1,1,29695
2019/08/26 00:00:00+00,10:58:XX,1,2,1,2,1,29696
2019/08/25 00:00:00+00,20:20:XX,1,1,1,1,1,29697
2019/08/23 00:00:00+00,23:48:XX,1,2,1,1,1,29698
2019/08/26 00:00:00+00,10:59:XX,1,1,1,2,1,29699
2019/08/24 00:00:00+00,83:0:XX,1,2,1,1,1,29700
2019/08/25 00:00:00+00,20:50:XX,6,1,1,1,1,29701
2019/08/24 00:00:00+00,14:09:XX,1,2,1,2,1,29702
2019/08/23 00:00:00+00,23:50:XX,1,1,1,1,1,29703
2019/08/26 00:00:00+00,10:7:XX,1,2,1,1,1,29704
2019/08/23 00:00:00+00,14:24:XX,1,1,1,2,1,29705
2019/08/24 00:00:00+00,83:5:XX,1,1,1,1,1,29706
2019/08/25 00:00:00+00,21:06:XX,6,2,1,1,1,29707
2019/08/24 00:00:00+00,01:42:XX,1,1,1,1,1,29708
2019/08/24 00:00:00+00,14:40:XX,1,1,1,2,1,29709
2019/08/23 00:00:00+00,23:53:XX,1,2,1,1,1,29710
2019/08/26 00:00:00+00,11:07:XX,1,2,1,2,1,29711
2019/08/23 00:00:00+00,14:35:XX,1,2,1,2,1,29712
2019/08/24 00:00:00+00,84:2:XX,1,2,1,1,1,29713
2019/08/25 00:00:00+00,21:10:XX,1,2,1,1,1,29714
2019/08/24 00:00:00+00,01:43:XX,3,1,1,2,1,29715
2019/08/24 00:00:00+00,14:56:XX,2,1,1,1,1,29716
2019/08/23 00:00:00+00,23:55:XX,1,1,1,1,1,29717
2019/08/26 00:00:00+00,11:10:XX,1,1,1,2,1,29718
2019/08/23 00:00:00+00,14:42:XX,1,1,1,2,1,29719
2019/08/23 00:00:00+00,14:52:XX,1,1,1,1,1,29720
2019/08/23 00:00:00+00,14:55:XX,1,2,1,2,1,29721
2019/08/23 00:00:00+00,14:58:XX,1,2,1,2,1,29722
2019/08/23 00:00:00+00,14:59:XX,3,2,1,2,1,29723
2019/08/23 00:00:00+00,14:59:XX,1,2,1,1,1,29724
2019/08/23 00:00:00+00,14:59:XX,1,1,1,2,1,29725
2019/08/23 00:00:00+00,15:00:XX,1,2,1,2,1,29726
2019/08/23 00:00:00+00,15:07:XX,1,1,1,2,1,29727
2019/08/23 00:00:00+00,15:10:XX,1,2,1,1,1,29728
2019/08/23 00:00:00+00,15:13:XX,1,1,1,2,1,29729
2019/08/23 00:00:00+00,15:15:XX,3,1,1,2,1,29730
2019/08/23 00:00:00+00,15:16:XX,1,1,1,2,1,29731
2019/08/23 00:00:00+00,15:18:XX,1,1,1,1,1,29732
2019/08/23 00:00:00+00,15:20:XX,1,1,1,1,1,29733
2019/08/23 00:00:00+00,15:40:XX,1,2,1,2,1,29734
2019/08/23 00:00:00+00,15:41:XX,1,1,1,2,1,29735
2019/08/23 00:00:00+00,15:47:XX,1,1,1,1,1,29736
2019/08/23 00:00:00+00,15:47:XX,1,2,1,2,1,29737
2019/08/23 00:00:00+00,15:53:XX,1,2,1,2,1,29738
2019/08/23 00:00:00+00,15:53:XX,1,1,1,5,1,29739
2019/08/23 00:00:00+00,15:55:XX,1,1,1,2,1,29740
2019/08/23 00:00:00+00,15:58:XX,1,2,1,2,1,29741
2019/08/23 00:00:00+00,16:00:XX,1,2,1,2,1,29742
2019/08/23 00:00:00+00,16:20:XX,1,2,1,2,1,29743
2019/08/23 00:00:00+00,17:30:XX,1,1,2,4,3,29744
2019/08/23 00:00:00+00,17:38:XX,1,2,1,1,1,29745
2019/08/23 00:00:00+00,17:55:XX,1,2,1,2,1,29746
2019/08/23 00:00:00+00,18:13:XX,1,1,1,2,1,29747
2019/08/23 00:00:00+00,19:46:XX,1,2,1,5,1,29748
2019/08/23 00:00:00+00,20:17:XX,1,2,1,1,1,29749
2019/08/23 00:00:00+00,21:07:XX,4,2,1,1,1,29750
2019/08/23 00:00:00+00,21:30:XX,1,2,2,5,4,29751
2019/08/23 00:00:00+00,21:45:XX,1,1,1,2,1,29752
2019/08/23 00:00:00+00,21:58:XX,3,2,1,3,3,29753
2019/08/23 00:00:00+00,22:20:XX,1,1,1,1,1,29754
2019/08/23 00:00:00+00,22:28:XX,1,2,1,2,1,29755
2019/08/23 00:00:00+00,22:58:XX,1,2,1,1,1,29756
2019/08/23 00:00:00+00,23:00:XX,1,2,1,1,1,29757
2019/08/23 00:00:00+00,23:00:XX,2,2,1,1,1,29758
2019/08/23 00:00:00+00,23:08:XX,1,1,1,1,1,29759
2019/08/23 00:00:00+00,23:08:XX,6,1,1,1,1,29760
2019/08/23 00:00:00+00,23:18:XX,3,1,1,2,1,29761
2019/08/23 00:00:00+00,23:18:XX,4,1,1,1,1,29762
2019/08/23 00:00:00+00,23:19:XX,2,1,1,1,1,29763
2019/08/23 00:00:00+00,23:21:XX,1,1,1,1,1,29764
2019/08/23 00:00:00+00,23:25:XX,2,1,1,3,3,29765
2019/08/23 00:00:00+00,23:28:XX,1,2,1,1,1,29766
2019/08/24 00:00:00+00,00:02:XX,1,2,1,3,1,29767
2019/08/24 00:00:00+00,00:02:XX,1,1,1,1,1,29768
2019/08/24 00:00:00+00,84:9:XX,1,1,1,1,1,29769
2019/08/24 00:00:00+00,00:05:XX,2,1,1,1,1,29770
2019/08/24 00:00:00+00,01:49:XX,1,1,1,2,1,29771
2019/08/26 00:00:00+00,11:14:XX,1,2,1,2,1,29772
2019/08/25 00:00:00+00,21:13:XX,1,1,1,1,1,29773
2019/08/24 00:00:00+00,85:8:XX,1,1,1,1,1,29774
2019/08/24 00:00:00+00,15:02:XX,3,1,1,5,1,29775
2019/08/24 00:00:00+00,00:05:XX,1,1,1,1,1,29776
2019/08/24 00:00:00+00,01:55:XX,1,1,1,3,1,29777
2019/08/26 00:00:00+00,11:22:XX,1,2,1,2,1,29778
2019/08/25 00:00:00+00,21:13:XX,1,2,1,1,1,29779
2019/08/25 00:00:00+00,00:00:XX,1,1,1,1,1,29780
2019/08/24 00:00:00+00,15:04:XX,1,2,1,1,1,29781
2019/08/24 00:00:00+00,00:10:XX,1,2,1,1,1,29782
2019/08/24 00:00:00+00,02:20:XX,1,2,1,1,4,29783
2019/08/26 00:00:00+00,11:22:XX,1,1,1,2,1,29784
2019/08/25 00:00:00+00,21:18:XX,1,1,1,1,1,29785
2019/08/25 00:00:00+00,00:01:XX,4,1,1,1,1,29786
2019/08/24 00:00:00+00,15:12:XX,1,1,1,5,1,29787
2019/08/24 00:00:00+00,00:15:XX,1,2,1,1,1,29788
2019/08/24 00:00:00+00,02:42:XX,1,1,1,1,1,29789
2019/08/26 00:00:00+00,11:33:XX,1,2,1,2,1,29790
2019/08/25 00:00:00+00,21:25:XX,1,1,1,1,1,29791
2019/08/25 00:00:00+00,00:02:XX,1,1,1,2,4,29792
2019/08/24 00:00:00+00,16:00:XX,1,2,1,1,1,29793
2019/08/24 00:00:00+00,00:15:XX,1,2,1,1,1,29794
2019/08/24 00:00:00+00,02:45:XX,1,1,1,1,1,29795
2019/08/26 00:00:00+00,11:38:XX,1,1,1,1,1,29796
2019/08/25 00:00:00+00,21:35:XX,1,1,1,1,1,29797
2019/08/25 00:00:00+00,00:06:XX,1,1,1,1,1,29798
2019/08/24 00:00:00+00,16:36:XX,1,1,1,1,1,29799
2019/08/24 00:00:00+00,00:19:XX,1,2,1,1,1,29800
2019/08/24 00:00:00+00,02:50:XX,3,2,1,1,1,29801
2019/08/26 00:00:00+00,11:42:XX,2,2,1,2,1,29802
2019/08/25 00:00:00+00,21:35:XX,6,1,1,1,1,29803
2019/08/25 00:00:00+00,00:08:XX,2,2,1,1,1,29804
2019/08/24 00:00:00+00,16:50:XX,1,1,1,3,5,29805
2019/08/24 00:00:00+00,00:20:XX,1,1,1,2,1,29806
2019/08/24 00:00:00+00,02:51:XX,6,1,1,1,1,29807
2019/08/26 00:00:00+00,11:50:XX,1,1,1,2,1,29808
2019/08/25 00:00:00+00,21:47:XX,1,2,1,1,1,29809
2019/08/25 00:00:00+00,00:11:XX,1,1,1,2,1,29810
2019/08/24 00:00:00+00,16:59:XX,1,2,1,1,1,29811
2019/08/24 00:00:00+00,00:22:XX,1,1,1,1,1,29812
2019/08/24 00:00:00+00,03:07:XX,1,2,1,1,1,29813
2019/08/26 00:00:00+00,11:57:XX,1,1,1,5,1,29814
2019/08/25 00:00:00+00,21:50:XX,2,1,1,1,1,29815
2019/08/25 00:00:00+00,00:17:XX,3,2,1,1,1,29816
2019/08/24 00:00:00+00,17:53:XX,2,1,1,2,1,29817
2019/08/24 00:00:00+00,00:25:XX,1,2,1,1,1,29818
2019/08/24 00:00:00+00,03:10:XX,1,1,1,5,1,29819
2019/08/26 00:00:00+00,12:02:XX,1,2,1,1,1,29820
2019/08/25 00:00:00+00,21:58:XX,1,1,1,1,1,29821
2019/08/25 00:00:00+00,00:18:XX,1,1,1,1,1,29822
2019/08/24 00:00:00+00,18:00:XX,1,1,1,1,1,29823
2019/08/24 00:00:00+00,00:25:XX,1,1,1,1,1,29824
2019/08/24 00:00:00+00,03:25:XX,3,1,1,5,1,29825
2019/08/26 00:00:00+00,12:03:XX,2,1,1,1,1,29826
2019/08/26 00:00:00+00,12:09:XX,1,2,1,1,1,29827
2019/08/26 00:00:00+00,12:40:XX,1,1,1,1,1,29828
2019/08/26 00:00:00+00,12:40:XX,1,2,1,2,1,29829
2019/08/26 00:00:00+00,12:50:XX,1,1,1,1,1,29830
2019/08/26 00:00:00+00,12:54:XX,1,1,1,1,1,29831
2019/08/26 00:00:00+00,12:55:XX,1,1,1,1,1,29832
2019/08/26 00:00:00+00,13:00:XX,2,1,1,2,1,29833
2019/08/26 00:00:00+00,13:01:XX,1,1,1,2,1,29834
2019/08/26 00:00:00+00,13:06:XX,1,2,1,1,1,29835
2019/08/26 00:00:00+00,13:19:XX,1,1,1,2,1,29836
2019/08/26 00:00:00+00,13:25:XX,1,2,1,1,1,29837
2019/08/26 00:00:00+00,13:31:XX,1,1,1,2,1,29838
2019/08/26 00:00:00+00,13:35:XX,1,2,1,1,1,29839
2019/08/26 00:00:00+00,13:39:XX,1,2,1,2,1,29840
2019/08/26 00:00:00+00,13:40:XX,1,2,1,1,1,29841
2019/08/26 00:00:00+00,13:40:XX,1,1,1,2,1,29842
2019/08/26 00:00:00+00,13:40:XX,1,2,1,1,1,29843
2019/08/26 00:00:00+00,13:53:XX,1,1,1,1,1,29844
2019/08/26 00:00:00+00,13:56:XX,1,1,1,2,1,29845
2019/08/26 00:00:00+00,14:07:XX,1,2,1,2,1,29846
2019/08/26 00:00:00+00,14:09:XX,2,2,1,1,1,29847
2019/08/26 00:00:00+00,14:15:XX,1,1,1,2,1,29848
2019/08/26 00:00:00+00,14:19:XX,1,2,1,2,1,29849
2019/08/26 00:00:00+00,14:22:XX,1,1,1,2,1,29850
2019/08/26 00:00:00+00,14:29:XX,2,2,1,2,1,29851
2019/08/26 00:00:00+00,14:35:XX,1,2,1,1,1,29852
2019/08/26 00:00:00+00,14:40:XX,1,1,1,2,1,29853
