DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2017/12/01 00:00:00+00,16:20:XX,1,2,1,5,1,45793
2017/12/01 00:00:00+00,16:45:XX,3,1,1,2,5,45794
2017/12/01 00:00:00+00,18:20:XX,1,1,1,1,1,45795
2017/12/01 00:00:00+00,18:20:XX,1,2,1,2,1,45796
2017/12/01 00:00:00+00,18:27:XX,1,2,1,1,1,45797
2017/12/01 00:00:00+00,18:51:XX,4,2,1,1,1,45798
2017/12/01 00:00:00+00,18:55:XX,1,2,1,1,1,45799
2017/12/01 00:00:00+00,19:00:XX,1,2,1,1,1,45800
2017/12/01 00:00:00+00,19:02:XX,1,2,1,1,1,45801
2017/12/01 00:00:00+00,19:10:XX,1,2,1,5,1,45802
2017/12/01 00:00:00+00,19:13:XX,3,2,1,1,1,45803
2017/12/01 00:00:00+00,19:45:XX,1,1,1,1,1,45804
2017/12/01 00:00:00+00,19:53:XX,6,1,1,1,1,45805
2017/12/01 00:00:00+00,19:55:XX,1,2,1,5,1,45806
2017/12/01 00:00:00+00,20:02:XX,1,2,1,1,1,45807
2017/12/01 00:00:00+00,20:44:XX,1,1,1,1,1,45808
2017/12/01 00:00:00+00,21:04:XX,4,1,1,1,1,45809
2017/12/01 00:00:00+00,21:14:XX,1,1,1,1,1,45810
2017/12/01 00:00:00+00,21:26:XX,1,1,1,1,1,45811
2017/12/01 00:00:00+00,21:34:XX,3,1,1,2,1,45812
2017/12/01 00:00:00+00,21:44:XX,1,1,1,2,1,45813
2017/12/01 00:00:00+00,21:46:XX,1,1,1,5,1,45814
2017/12/01 00:00:00+00,21:47:XX,1,1,1,2,1,45815
2017/12/01 00:00:00+00,21:56:XX,1,2,1,2,1,45816
2017/12/01 00:00:00+00,22:13:XX,1,1,1,1,1,45817
2017/12/01 00:00:00+00,22:15:XX,1,2,1,2,1,45818
2017/12/01 00:00:00+00,22:18:XX,3,1,1,5,1,45819
2017/12/01 00:00:00+00,22:20:XX,1,2,1,1,1,45820
2017/12/01 00:00:00+00,22:27:XX,1,1,1,2,1,45821
2017/12/01 00:00:00+00,22:33:XX,3,1,1,2,1,45822
2017/12/01 00:00:00+00,22:35:XX,1,2,1,1,1,45823
2017/12/01 00:00:00+00,08:45:XX,1,2,1,2,1,45824
2017/12/01 00:00:00+00,22:37:XX,1,1,1,2,1,45825
2017/12/01 00:00:00+00,22:50:XX,1,2,1,1,1,45826
2017/12/01 00:00:00+00,22:51:XX,1,2,1,1,1,45827
2017/12/01 00:00:00+00,23:00:XX,1,1,1,1,1,45828
2017/12/01 00:00:00+00,08:45:XX,1,1,1,1,1,45829
2017/12/01 00:00:00+00,23:23:XX,6,2,1,5,1,45830
2017/12/01 00:00:00+00,08:52:XX,2,1,1,1,1,45831
2017/12/01 00:00:00+00,23:25:XX,1,1,1,1,1,45832
2017/12/01 00:00:00+00,23:35:XX,2,1,1,3,3,45833
2017/12/01 00:00:00+00,23:35:XX,1,1,1,1,1,45834
2017/12/01 00:00:00+00,23:45:XX,6,1,1,2,1,45835
2017/12/01 00:00:00+00,23:51:XX,2,1,1,1,1,45836
2017/12/01 00:00:00+00,23:52:XX,1,1,1,1,1,45837
2017/12/02 00:00:00+00,00:01:XX,1,2,1,5,1,45838
2017/12/02 00:00:00+00,00:02:XX,1,1,1,2,1,45839
2017/12/02 00:00:00+00,00:10:XX,3,2,1,2,1,45840
2017/12/02 00:00:00+00,00:10:XX,1,1,1,1,1,45841
2017/12/02 00:00:00+00,00:17:XX,6,1,1,2,1,45842
2017/12/02 00:00:00+00,00:18:XX,6,1,1,1,1,45843
2017/12/02 00:00:00+00,00:21:XX,1,1,1,1,1,45844
2017/12/02 00:00:00+00,00:31:XX,1,2,1,1,1,45845
2017/12/02 00:00:00+00,00:34:XX,2,1,1,3,5,45846
2017/12/02 00:00:00+00,00:34:XX,1,2,1,2,1,45847
2017/12/02 00:00:00+00,00:34:XX,1,1,1,2,1,45848
2017/12/02 00:00:00+00,00:36:XX,1,1,1,3,5,45849
2017/12/02 00:00:00+00,00:43:XX,6,1,1,3,5,45850
2017/12/02 00:00:00+00,00:44:XX,1,1,1,1,1,45851
2017/12/02 00:00:00+00,00:46:XX,1,1,1,1,1,45852
2017/12/02 00:00:00+00,00:50:XX,1,2,1,2,1,45853
2017/12/01 00:00:00+00,08:57:XX,1,2,1,2,1,45854
2017/12/01 00:00:00+00,08:57:XX,1,1,1,1,1,45855
2017/12/01 00:00:00+00,08:58:XX,1,2,1,2,1,45856
2017/12/01 00:00:00+00,09:02:XX,1,1,1,2,1,45857
2017/12/01 00:00:00+00,09:08:XX,1,2,1,2,1,45858
2017/12/01 00:00:00+00,09:08:XX,1,2,1,1,1,45859
2017/12/01 00:00:00+00,09:10:XX,1,1,1,1,1,45860
2017/12/01 00:00:00+00,09:15:XX,1,1,1,1,1,45861
2017/12/01 00:00:00+00,09:16:XX,3,1,1,1,1,45862
2017/12/01 00:00:00+00,09:29:XX,6,1,1,1,1,45863
2017/12/01 00:00:00+00,09:30:XX,1,2,1,1,1,45864
2017/12/01 00:00:00+00,09:34:XX,1,2,1,2,1,45865
2017/12/01 00:00:00+00,09:35:XX,1,1,1,1,1,45866
2017/12/01 00:00:00+00,09:35:XX,2,2,1,2,1,45867
2017/12/01 00:00:00+00,09:45:XX,2,1,1,2,1,45868
2017/12/01 00:00:00+00,09:45:XX,1,2,1,2,1,45869
2017/12/01 00:00:00+00,09:47:XX,4,2,1,2,1,45870
2017/12/01 00:00:00+00,09:47:XX,1,1,1,2,1,45871
2017/12/01 00:00:00+00,09:48:XX,1,1,1,2,1,45872
2017/12/01 00:00:00+00,09:54:XX,1,2,1,3,1,45873
2017/12/01 00:00:00+00,00:15:XX,4,2,1,1,1,45874
2017/12/01 00:00:00+00,09:56:XX,4,2,1,1,1,45875
2017/12/01 00:00:00+00,09:57:XX,1,1,1,1,1,45876
2017/12/01 00:00:00+00,10:00:XX,2,2,1,2,1,45877
2017/12/01 00:00:00+00,10:03:XX,1,1,1,2,1,45878
2017/12/01 00:00:00+00,00:17:XX,1,1,1,4,5,45879
2017/12/02 00:00:00+00,01:13:XX,3,2,1,5,1,45880
2017/12/01 00:00:00+00,10:05:XX,1,2,1,2,1,45881
2017/12/01 00:00:00+00,00:28:XX,1,1,1,3,3,45882
2017/12/02 00:00:00+00,01:15:XX,1,1,1,1,1,45883
2017/12/01 00:00:00+00,10:05:XX,1,1,1,2,1,45884
2017/12/01 00:00:00+00,00:30:XX,1,2,1,1,1,45885
2017/12/02 00:00:00+00,01:21:XX,1,2,1,1,1,45886
2017/12/01 00:00:00+00,10:07:XX,1,1,1,1,1,45887
2017/12/01 00:00:00+00,00:40:XX,1,2,1,2,1,45888
2017/12/02 00:00:00+00,01:28:XX,1,2,1,3,5,45889
2017/12/01 00:00:00+00,10:07:XX,1,2,1,1,1,45890
2017/12/01 00:00:00+00,00:54:XX,1,2,1,3,1,45891
2017/12/02 00:00:00+00,01:35:XX,3,2,1,2,1,45892
2017/12/01 00:00:00+00,10:15:XX,1,1,1,2,1,45893
2017/12/01 00:00:00+00,00:58:XX,1,2,1,1,1,45894
2017/12/02 00:00:00+00,01:39:XX,1,1,1,1,1,45895
2017/12/01 00:00:00+00,10:18:XX,1,1,1,2,1,45896
2017/12/01 00:00:00+00,01:10:XX,1,1,1,1,1,45897
2017/12/02 00:00:00+00,01:40:XX,1,2,1,1,1,45898
2017/12/01 00:00:00+00,10:21:XX,1,1,1,1,1,45899
2017/12/01 00:00:00+00,01:20:XX,1,1,1,1,1,45900
2017/12/02 00:00:00+00,01:52:XX,4,1,1,1,1,45901
2017/12/01 00:00:00+00,10:29:XX,2,2,1,2,1,45902
2017/12/01 00:00:00+00,01:23:XX,4,1,1,1,1,45903
2017/12/02 00:00:00+00,01:53:XX,2,1,1,1,1,45904
2017/12/01 00:00:00+00,10:31:XX,1,2,1,1,1,45905
2017/12/01 00:00:00+00,01:29:XX,1,1,1,1,1,45906
2017/12/02 00:00:00+00,01:54:XX,2,1,1,2,1,45907
2017/12/01 00:00:00+00,10:42:XX,1,2,1,2,1,45908
2017/12/01 00:00:00+00,01:36:XX,1,1,1,3,1,45909
2017/12/02 00:00:00+00,01:56:XX,2,1,1,4,5,45910
2017/12/01 00:00:00+00,10:47:XX,1,2,1,2,1,45911
2017/12/01 00:00:00+00,01:37:XX,2,1,1,4,5,45912
2017/12/02 00:00:00+00,01:59:XX,1,2,1,1,1,45913
2017/12/01 00:00:00+00,10:50:XX,1,2,1,1,1,45914
2017/12/01 00:00:00+00,01:40:XX,1,2,1,1,1,45915
2017/12/02 00:00:00+00,02:06:XX,1,2,1,1,1,45916
2017/12/01 00:00:00+00,10:53:XX,1,2,1,2,1,45917
2017/12/01 00:00:00+00,01:45:XX,2,1,1,2,1,45918
2017/12/02 00:00:00+00,02:09:XX,1,2,1,2,1,45919
2017/12/01 00:00:00+00,11:04:XX,1,1,1,2,1,45920
2017/12/01 00:00:00+00,01:51:XX,1,1,1,1,1,45921
2017/12/02 00:00:00+00,02:10:XX,1,2,1,1,1,45922
2017/12/01 00:00:00+00,11:22:XX,1,2,1,2,1,45923
2017/12/01 00:00:00+00,02:05:XX,1,1,1,1,1,45924
2017/12/02 00:00:00+00,02:13:XX,1,1,1,5,1,45925
2017/12/01 00:00:00+00,11:38:XX,2,1,1,1,5,45926
2017/12/01 00:00:00+00,02:09:XX,1,1,1,2,1,45927
2017/12/02 00:00:00+00,02:22:XX,1,1,1,2,1,45928
2017/12/01 00:00:00+00,11:40:XX,1,1,1,2,1,45929
2017/12/01 00:00:00+00,02:15:XX,1,1,1,2,1,45930
2017/12/02 00:00:00+00,03:00:XX,1,1,1,2,1,45931
2017/12/01 00:00:00+00,12:16:XX,1,1,1,1,1,45932
2017/12/01 00:00:00+00,02:20:XX,6,1,1,1,1,45933
2017/12/02 00:00:00+00,03:05:XX,4,1,1,1,1,45934
2017/12/01 00:00:00+00,12:25:XX,1,1,1,1,1,45935
2017/12/01 00:00:00+00,02:28:XX,1,2,1,1,1,45936
2017/12/02 00:00:00+00,03:05:XX,1,1,1,1,1,45937
2017/12/01 00:00:00+00,12:33:XX,1,1,1,1,1,45938
2017/12/01 00:00:00+00,02:35:XX,1,2,1,1,4,45939
2017/12/02 00:00:00+00,03:09:XX,1,1,1,5,1,45940
2017/12/02 00:00:00+00,03:30:XX,3,1,1,1,1,45941
2017/12/02 00:00:00+00,03:45:XX,4,1,1,2,1,45942
2017/12/02 00:00:00+00,04:41:XX,4,2,1,2,1,45943
2017/12/02 00:00:00+00,05:09:XX,2,1,1,2,1,45944
2017/12/02 00:00:00+00,07:20:XX,1,2,1,1,1,45945
2017/12/02 00:00:00+00,07:34:XX,1,1,1,1,1,45946
2017/12/02 00:00:00+00,07:40:XX,3,1,1,1,1,45947
2017/12/02 00:00:00+00,07:45:XX,3,1,1,2,1,45948
2017/12/02 00:00:00+00,08:00:XX,1,1,1,1,1,45949
2017/12/02 00:00:00+00,08:07:XX,1,2,1,1,1,45950
2017/12/02 00:00:00+00,08:27:XX,3,2,1,3,4,45951
2017/12/02 00:00:00+00,09:10:XX,1,2,1,1,1,45952
2017/12/02 00:00:00+00,09:20:XX,1,1,1,1,1,45953
2017/12/02 00:00:00+00,09:24:XX,3,1,1,1,1,45954
2017/12/02 00:00:00+00,10:05:XX,1,1,1,2,1,45955
2017/12/02 00:00:00+00,14:06:XX,1,1,1,1,1,45956
2017/12/02 00:00:00+00,14:36:XX,2,1,1,2,1,45957
2017/12/02 00:00:00+00,15:51:XX,1,2,1,5,1,45958
2017/12/02 00:00:00+00,16:30:XX,1,2,1,2,1,45959
2017/12/02 00:00:00+00,16:37:XX,1,2,1,3,1,45960
2017/12/02 00:00:00+00,17:00:XX,1,1,1,2,1,45961
2017/12/02 00:00:00+00,17:03:XX,1,1,1,2,1,45962
2017/12/02 00:00:00+00,17:07:XX,1,1,1,1,1,45963
2017/12/02 00:00:00+00,17:13:XX,1,1,1,1,1,45964
2017/12/02 00:00:00+00,17:17:XX,1,1,1,2,1,45965
2017/12/02 00:00:00+00,17:33:XX,1,1,1,1,1,45966
2017/12/02 00:00:00+00,18:00:XX,1,1,1,1,1,45967
2017/12/02 00:00:00+00,18:20:XX,1,2,1,2,1,45968
2017/12/02 00:00:00+00,18:34:XX,1,2,1,1,1,45969
2017/12/01 00:00:00+00,02:45:XX,1,1,1,2,1,45970
2017/12/01 00:00:00+00,12:45:XX,1,1,1,2,1,45971
2017/12/01 00:00:00+00,02:45:XX,1,2,1,2,1,45972
2017/12/01 00:00:00+00,13:00:XX,1,1,1,1,1,45973
2017/12/01 00:00:00+00,03:02:XX,1,1,1,1,1,45974
2017/12/01 00:00:00+00,13:08:XX,1,2,1,1,1,45975
2017/12/01 00:00:00+00,03:02:XX,1,1,1,1,1,45976
2017/12/01 00:00:00+00,03:03:XX,2,2,1,1,1,45977
2017/12/01 00:00:00+00,03:03:XX,2,1,1,4,1,45978
2017/12/01 00:00:00+00,03:10:XX,1,2,1,1,1,45979
2017/12/01 00:00:00+00,03:19:XX,1,1,1,1,1,45980
2017/12/01 00:00:00+00,03:35:XX,3,1,1,1,1,45981
2017/12/01 00:00:00+00,03:45:XX,1,1,1,3,5,45982
2017/12/01 00:00:00+00,04:38:XX,1,2,1,1,1,45983
2017/12/01 00:00:00+00,05:05:XX,1,1,1,2,1,45984
2017/12/01 00:00:00+00,05:45:XX,1,1,1,2,1,45985
2017/12/01 00:00:00+00,05:50:XX,1,1,1,1,1,45986
2017/12/01 00:00:00+00,06:00:XX,1,1,1,2,1,45987
2017/12/01 00:00:00+00,06:10:XX,3,1,1,2,1,45988
2017/12/01 00:00:00+00,06:21:XX,1,1,1,2,1,45989
2017/12/01 00:00:00+00,07:02:XX,1,1,1,2,1,45990
2017/12/01 00:00:00+00,07:34:XX,3,1,1,2,1,45991
2017/12/01 00:00:00+00,07:46:XX,1,1,1,2,1,45992
2017/12/01 00:00:00+00,08:06:XX,1,1,1,1,1,45993
2017/12/01 00:00:00+00,08:18:XX,1,1,1,2,1,45994
2017/12/01 00:00:00+00,08:21:XX,1,2,1,1,1,45995
2017/12/01 00:00:00+00,08:28:XX,1,1,1,1,1,45996
2017/12/01 00:00:00+00,08:30:XX,1,2,1,2,1,45997
2017/12/01 00:00:00+00,08:39:XX,1,2,1,1,1,45998
2017/12/01 00:00:00+00,08:39:XX,1,2,1,2,1,45999
2017/12/01 00:00:00+00,08:44:XX,1,1,1,1,1,46000
2017/12/02 00:00:00+00,19:30:XX,6,2,1,5,1,46001
2017/12/02 00:00:00+00,20:19:XX,1,2,1,1,1,46002
2017/12/02 00:00:00+00,21:03:XX,1,1,1,1,1,46003
2017/12/02 00:00:00+00,21:07:XX,1,1,1,1,1,46004
2017/12/02 00:00:00+00,21:20:XX,1,1,1,1,1,46005
2017/12/02 00:00:00+00,21:25:XX,1,1,1,1,1,46006
2017/12/02 00:00:00+00,21:47:XX,2,1,1,3,1,46007
2017/12/02 00:00:00+00,21:55:XX,1,1,1,1,1,46008
2017/12/02 00:00:00+00,22:05:XX,1,2,1,2,1,46009
2017/12/02 00:00:00+00,22:11:XX,2,1,1,5,1,46010
2017/12/02 00:00:00+00,22:20:XX,1,2,1,5,1,46011
2017/12/02 00:00:00+00,22:30:XX,1,1,1,1,4,46012
2017/12/02 00:00:00+00,22:32:XX,1,1,1,5,1,46013
2017/12/02 00:00:00+00,22:38:XX,1,1,1,2,1,46014
2017/12/02 00:00:00+00,22:40:XX,5,2,1,5,1,46015
2017/12/02 00:00:00+00,22:43:XX,1,1,1,5,1,46016
2017/12/02 00:00:00+00,22:45:XX,2,2,1,1,1,46017
2017/12/02 00:00:00+00,22:52:XX,1,1,1,1,1,46018
2017/12/02 00:00:00+00,23:01:XX,6,1,1,1,1,46019
2017/12/02 00:00:00+00,23:10:XX,3,1,1,1,1,46020
2017/12/02 00:00:00+00,23:15:XX,2,2,1,1,1,46021
2017/12/02 00:00:00+00,23:15:XX,1,2,1,2,1,46022
2017/12/02 00:00:00+00,23:25:XX,2,1,1,2,1,46023
2017/12/02 00:00:00+00,23:26:XX,1,1,1,1,1,46024
2017/12/02 00:00:00+00,23:30:XX,1,1,1,1,1,46025
2017/12/02 00:00:00+00,23:42:XX,1,1,1,3,5,46026
2017/12/02 00:00:00+00,23:43:XX,3,2,1,1,1,46027
2017/12/02 00:00:00+00,23:45:XX,6,2,1,1,1,46028
2017/12/02 00:00:00+00,23:45:XX,2,1,1,1,1,46029
2017/12/02 00:00:00+00,23:47:XX,3,1,1,1,1,46030
2017/12/02 00:00:00+00,23:51:XX,1,1,2,3,3,46031
2017/12/02 00:00:00+00,23:5:XX,1,2,1,1,1,46032
2017/12/03 00:00:00+00,00:01:XX,3,2,1,1,1,46033
2017/12/03 00:00:00+00,00:01:XX,1,1,1,1,1,46034
2017/12/03 00:00:00+00,00:01:XX,1,1,1,1,1,46035
2017/12/03 00:00:00+00,00:04:XX,1,1,1,1,1,46036
2017/12/03 00:00:00+00,00:11:XX,1,2,1,2,1,46037
2017/12/03 00:00:00+00,00:15:XX,1,1,1,1,1,46038
2017/12/03 00:00:00+00,00:30:XX,4,2,1,1,1,46039
2017/12/03 00:00:00+00,00:30:XX,1,2,1,5,1,46040
2017/12/03 00:00:00+00,00:30:XX,1,2,1,5,1,46041
2017/12/03 00:00:00+00,00:35:XX,1,2,1,1,1,46042
2017/12/03 00:00:00+00,00:35:XX,1,1,1,1,1,46043
2017/12/03 00:00:00+00,00:45:XX,3,1,1,1,1,46044
2017/12/03 00:00:00+00,00:49:XX,1,1,1,4,5,46045
2017/12/03 00:00:00+00,00:50:XX,1,2,1,2,1,46046
2017/12/03 00:00:00+00,00:55:XX,1,1,1,2,1,46047
2017/12/03 00:00:00+00,00:55:XX,1,1,1,1,1,46048
2017/12/03 00:00:00+00,00:56:XX,1,1,1,2,1,46049
2017/12/03 00:00:00+00,01:02:XX,1,1,1,1,1,46050
2017/12/03 00:00:00+00,01:03:XX,4,2,1,1,1,46051
2017/12/03 00:00:00+00,01:10:XX,4,1,1,5,1,46052
2017/12/03 00:00:00+00,01:10:XX,5,1,1,1,1,46053
2017/12/03 00:00:00+00,01:15:XX,1,1,1,1,1,46054
2017/12/03 00:00:00+00,01:19:XX,6,1,1,3,1,46055
2017/12/03 00:00:00+00,01:20:XX,1,1,1,1,1,46056
2017/12/03 00:00:00+00,01:21:XX,1,1,1,1,1,46057
2017/12/03 00:00:00+00,01:25:XX,1,1,1,1,1,46058
2017/12/03 00:00:00+00,01:30:XX,4,1,1,1,1,46059
2017/12/03 00:00:00+00,01:30:XX,1,1,1,5,1,46060
2017/12/03 00:00:00+00,01:32:XX,2,1,1,1,1,46061
2017/12/03 00:00:00+00,01:33:XX,1,1,1,2,1,46062
2017/12/03 00:00:00+00,01:40:XX,4,2,1,1,1,46063
2017/12/03 00:00:00+00,01:45:XX,1,1,1,1,1,46064
2017/12/03 00:00:00+00,01:55:XX,3,1,1,3,5,46065
2017/12/03 00:00:00+00,01:59:XX,1,2,1,2,1,46066
2017/12/03 00:00:00+00,02:04:XX,1,1,1,3,3,46067
2017/12/03 00:00:00+00,02:20:XX,2,2,1,1,1,46068
2017/12/03 00:00:00+00,02:21:XX,1,2,1,1,1,46069
2017/12/03 00:00:00+00,02:25:XX,1,2,1,4,5,46070
2017/12/03 00:00:00+00,02:28:XX,1,2,1,2,1,46071
2017/12/03 00:00:00+00,02:50:XX,1,1,1,5,1,46072
2017/12/03 00:00:00+00,02:55:XX,3,1,1,2,1,46073
2017/12/03 00:00:00+00,02:58:XX,2,1,1,5,1,46074
2017/12/03 00:00:00+00,03:01:XX,1,1,1,1,1,46075
2017/12/03 00:00:00+00,03:15:XX,1,2,1,5,1,46076
2017/12/03 00:00:00+00,03:19:XX,1,1,1,2,5,46077
2017/12/03 00:00:00+00,03:40:XX,1,1,1,5,1,46078
2017/12/03 00:00:00+00,03:44:XX,2,1,1,1,1,46079
2017/12/03 00:00:00+00,03:47:XX,1,2,1,2,1,46080
2017/12/03 00:00:00+00,03:58:XX,3,2,1,5,1,46081
2017/12/03 00:00:00+00,04:10:XX,1,1,1,4,5,46082
2017/12/03 00:00:00+00,07:04:XX,5,2,1,1,1,46083
2017/12/03 00:00:00+00,07:18:XX,1,1,1,1,1,46084
2017/12/03 00:00:00+00,08:24:XX,1,1,1,1,1,46085
2017/12/03 00:00:00+00,08:58:XX,1,1,1,2,1,46086
2017/12/03 00:00:00+00,09:06:XX,5,2,1,1,1,46087
2017/12/03 00:00:00+00,09:20:XX,2,1,1,2,1,46088
2017/12/03 00:00:00+00,09:25:XX,1,1,1,2,1,46089
2017/12/03 00:00:00+00,09:28:XX,1,1,1,1,1,46090
2017/12/03 00:00:00+00,12:00:XX,1,2,1,3,1,46091
2017/12/03 00:00:00+00,13:17:XX,1,2,1,1,1,46092
2017/12/03 00:00:00+00,13:30:XX,1,2,1,1,1,46093
2017/12/03 00:00:00+00,16:45:XX,1,2,1,2,1,46094
2017/12/03 00:00:00+00,16:50:XX,1,1,1,1,1,46095
2017/12/03 00:00:00+00,17:45:XX,1,2,1,2,1,46096
2017/12/03 00:00:00+00,17:57:XX,1,2,1,1,1,46097
2017/12/03 00:00:00+00,18:46:XX,2,1,1,4,3,46098
2017/12/03 00:00:00+00,19:24:XX,5,1,1,5,1,46099
2017/12/03 00:00:00+00,20:34:XX,2,2,1,2,1,46100
2017/12/03 00:00:00+00,20:45:XX,1,1,1,1,1,46101
2017/12/03 00:00:00+00,20:48:XX,6,2,1,2,1,46102
2017/12/03 00:00:00+00,20:54:XX,2,1,1,1,1,46103
2017/12/03 00:00:00+00,21:13:XX,1,1,1,1,1,46104
2017/12/03 00:00:00+00,21:13:XX,2,1,1,1,1,46105
2017/12/03 00:00:00+00,21:14:XX,1,1,1,1,1,46106
2017/12/03 00:00:00+00,21:17:XX,1,1,1,1,1,46107
2017/12/03 00:00:00+00,21:25:XX,1,2,1,2,1,46108
2017/12/03 00:00:00+00,21:55:XX,1,1,1,1,1,46109
2017/12/03 00:00:00+00,22:08:XX,1,2,1,1,1,46110
2017/12/03 00:00:00+00,22:10:XX,4,1,1,1,1,46111
2017/12/03 00:00:00+00,22:34:XX,1,2,1,1,1,46112
2017/12/03 00:00:00+00,22:54:XX,2,2,1,3,1,46113
2017/12/03 00:00:00+00,23:00:XX,1,1,1,1,1,46114
2017/12/03 00:00:00+00,23:20:XX,1,1,1,1,1,46115
2017/12/03 00:00:00+00,23:38:XX,1,1,1,1,1,46116
2017/12/03 00:00:00+00,23:40:XX,1,2,1,1,1,46117
2017/12/03 00:00:00+00,23:48:XX,6,1,1,2,1,46118
2017/12/04 00:00:00+00,00:27:XX,1,2,1,1,1,46119
2017/12/04 00:00:00+00,00:30:XX,1,1,1,2,1,46120
2017/12/04 00:00:00+00,00:45:XX,1,2,1,1,1,46121
2017/12/04 00:00:00+00,00:49:XX,4,1,1,1,1,46122
2017/12/04 00:00:00+00,00:50:XX,3,1,1,5,1,46123
2017/12/04 00:00:00+00,00:50:XX,1,1,1,5,1,46124
2017/12/04 00:00:00+00,00:57:XX,1,1,1,4,4,46125
2017/12/04 00:00:00+00,01:04:XX,4,1,1,3,3,46126
2017/12/04 00:00:00+00,01:30:XX,1,2,1,1,1,46127
2017/12/04 00:00:00+00,01:50:XX,1,1,1,1,1,46128
2017/12/04 00:00:00+00,02:05:XX,3,1,1,2,1,46129
2017/12/04 00:00:00+00,02:11:XX,2,1,1,1,1,46130
2017/12/04 00:00:00+00,02:20:XX,1,2,1,2,1,46131
2017/12/04 00:00:00+00,02:49:XX,1,2,1,5,1,46132
2017/12/04 00:00:00+00,02:50:XX,6,1,1,1,1,46133
2017/12/04 00:00:00+00,02:57:XX,1,1,1,2,1,46134
2017/12/04 00:00:00+00,03:24:XX,1,1,2,3,3,46135
2017/12/04 00:00:00+00,03:50:XX,1,1,1,1,1,46136
2017/12/04 00:00:00+00,04:13:XX,2,1,1,1,1,46137
2017/12/04 00:00:00+00,05:50:XX,1,1,1,1,1,46138
2017/12/04 00:00:00+00,05:50:XX,2,1,1,2,1,46139
2017/12/04 00:00:00+00,07:50:XX,1,1,1,2,1,46140
2017/12/04 00:00:00+00,08:09:XX,1,1,1,2,1,46141
2017/12/04 00:00:00+00,08:15:XX,1,2,1,2,1,46142
2017/12/04 00:00:00+00,08:21:XX,1,2,1,1,1,46143
2017/12/04 00:00:00+00,08:32:XX,1,2,1,2,1,46144
2017/12/04 00:00:00+00,08:55:XX,1,2,1,2,1,46145
2017/12/04 00:00:00+00,09:00:XX,1,1,1,2,1,46146
2017/12/04 00:00:00+00,09:05:XX,1,1,1,1,1,46147
2017/12/04 00:00:00+00,09:12:XX,1,1,1,2,1,46148
2017/12/04 00:00:00+00,09:16:XX,1,2,1,2,1,46149
2017/12/04 00:00:00+00,09:25:XX,1,1,1,1,1,46150
2017/12/04 00:00:00+00,09:25:XX,1,1,1,5,1,46151
2017/12/04 00:00:00+00,09:28:XX,1,2,1,2,1,46152
2017/12/04 00:00:00+00,09:28:XX,3,1,1,2,1,46153
2017/12/04 00:00:00+00,09:52:XX,1,2,1,2,1,46154
2017/12/04 00:00:00+00,10:01:XX,1,2,1,1,1,46155
2017/12/04 00:00:00+00,10:17:XX,1,2,1,2,1,46156
2017/12/04 00:00:00+00,10:28:XX,3,2,1,1,1,46157
2017/12/04 00:00:00+00,10:34:XX,1,2,1,2,1,46158
2017/12/04 00:00:00+00,10:48:XX,1,1,1,2,1,46159
2017/12/04 00:00:00+00,10:50:XX,1,1,1,1,1,46160
2017/12/04 00:00:00+00,10:54:XX,1,2,1,1,1,46161
2017/12/04 00:00:00+00,11:03:XX,1,2,1,1,1,46162
2017/12/04 00:00:00+00,12:00:XX,4,2,1,2,1,46163
2017/12/04 00:00:00+00,13:30:XX,6,2,1,1,1,46164
2017/12/04 00:00:00+00,13:50:XX,1,2,1,1,1,46165
2017/12/04 00:00:00+00,13:58:XX,1,1,1,1,1,46166
2017/12/04 00:00:00+00,14:15:XX,1,1,1,1,1,46167
2017/12/04 00:00:00+00,14:25:XX,1,1,1,4,5,46168
2017/12/04 00:00:00+00,15:05:XX,1,2,1,1,1,46169
2017/12/04 00:00:00+00,15:20:XX,6,1,1,1,1,46170
2017/12/04 00:00:00+00,15:26:XX,3,1,1,1,1,46171
2017/12/04 00:00:00+00,15:32:XX,1,1,1,5,1,46172
2017/12/04 00:00:00+00,15:35:XX,1,2,1,5,1,46173
2017/12/04 00:00:00+00,15:35:XX,3,2,1,5,1,46174
2017/12/04 00:00:00+00,15:39:XX,1,1,1,2,1,46175
2017/12/04 00:00:00+00,15:41:XX,1,2,1,5,1,46176
2017/12/04 00:00:00+00,15:51:XX,2,1,2,4,3,46177
2017/12/04 00:00:00+00,16:05:XX,2,2,1,2,1,46178
2017/12/04 00:00:00+00,16:15:XX,1,2,1,1,1,46179
2017/12/04 00:00:00+00,16:15:XX,1,1,1,2,1,46180
2017/12/04 00:00:00+00,16:19:XX,1,2,1,1,1,46181
2017/12/04 00:00:00+00,16:30:XX,1,1,1,4,5,46182
2017/12/04 00:00:00+00,16:43:XX,1,1,1,1,1,46183
2017/12/04 00:00:00+00,16:45:XX,2,1,1,2,1,46184
2017/12/04 00:00:00+00,16:45:XX,3,1,1,1,1,46185
2017/12/04 00:00:00+00,16:50:XX,1,1,1,2,1,46186
2017/12/04 00:00:00+00,18:00:XX,1,1,1,1,1,46187
2017/12/04 00:00:00+00,19:26:XX,1,2,1,1,1,46188
2017/12/04 00:00:00+00,19:27:XX,1,1,1,2,1,46189
2017/12/04 00:00:00+00,19:37:XX,1,2,1,1,1,46190
